"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"NAMPT",0,4.16653301004098,0.991,0.287,0,"4","NAMPT"
"CXCR2",0,4.11620078600256,0.67,0.024,0,"4","CXCR2"
"CMTM2",0,4.03520554535917,0.637,0.019,0,"4","CMTM2"
"CSF3R",0,3.98426664727003,0.966,0.23,0,"4","CSF3R"
"MNDA",0,3.92123534811939,0.977,0.267,0,"4","MNDA"
"IFITM2",0,3.91771446827729,0.997,0.491,0,"4","IFITM2"
"SOD2",0,3.6995531519993,0.902,0.251,0,"4","SOD2"
"SLC25A37",0,3.64249026764367,0.714,0.105,0,"4","SLC25A37"
"PTGS2",0,3.28410175910711,0.475,0.065,0,"4","PTGS2"
"CXCL81",0,3.19054350273762,0.582,0.152,0,"4","CXCL8"
"FPR1",0,3.14286064537359,0.659,0.133,0,"4","FPR1"
"BASP1",0,3.11661882622126,0.555,0.091,0,"4","BASP1"
"S100A81",0,3.09259783270188,0.991,0.365,0,"4","S100A8"
"LUCAT1",0,3.06081878121069,0.426,0.033,0,"4","LUCAT1"
"NCF11",0,3.0116913134781,0.815,0.278,0,"4","NCF1"
"ABTB1",0,3.00124573818525,0.591,0.116,0,"4","ABTB1"
"RGS21",0,2.99140520393149,0.724,0.209,0,"4","RGS2"
"TMEM154",0,2.94477092286882,0.548,0.096,0,"4","TMEM154"
"ACSL1",0,2.9070961600379,0.478,0.081,0,"4","ACSL1"
"AQP9",0,2.89724787427016,0.47,0.054,0,"4","AQP9"
"ANP32A",0,2.87234450448669,0.599,0.165,0,"4","ANP32A"
"G0S2",0,2.83401333463712,0.415,0.071,0,"4","G0S2"
"NIBAN1",0,2.83211282847722,0.49,0.074,0,"4","NIBAN1"
"NEAT11",0,2.81078505712611,0.996,0.694,0,"4","NEAT1"
"MBOAT7",0,2.80742943188694,0.499,0.09,0,"4","MBOAT7"
"S100P",0,2.7784058581043,0.303,0.012,0,"4","S100P"
"MXD1",0,2.76336604440074,0.568,0.121,0,"4","MXD1"
"C5AR11",0,2.74327804742173,0.523,0.109,0,"4","C5AR1"
"CXCR1",0,2.74186892507835,0.343,0.013,0,"4","CXCR1"
"VNN2",0,2.68885311029404,0.445,0.092,0,"4","VNN2"
"GCA1",0,2.68089575384697,0.646,0.173,0,"4","GCA"
"R3HDM4",0,2.66878123786548,0.539,0.122,0,"4","R3HDM4"
"MME",0,2.66056836739593,0.275,0.008,0,"4","MME"
"IFIT3",0,2.65984868662302,0.255,0.031,0,"4","IFIT3"
"FCGR2A",0,2.62175631639729,0.508,0.109,0,"4","FCGR2A"
"SRGN",0,2.61662685662037,0.987,0.597,0,"4","SRGN"
"LITAF",0,2.60438438796412,0.808,0.328,0,"4","LITAF"
"CYP4F3",0,2.56228053147343,0.264,0.01,0,"4","CYP4F3"
"LRRK21",0,2.55570013865793,0.503,0.125,0,"4","LRRK2"
"SMCHD1",0,2.53972221007376,0.657,0.235,0,"4","SMCHD1"
"XPO6",0,2.50981633242449,0.423,0.086,0,"4","XPO6"
"SEC14L1",0,2.50440397646914,0.434,0.094,0,"4","SEC14L1"
"RNF1491",0,2.44304511662262,0.693,0.257,0,"4","RNF149"
"FFAR2",0,2.44085497227951,0.283,0.024,0,"4","FFAR2"
"S100A91",0,2.41568318327087,0.999,0.418,0,"4","S100A9"
"AC023157.3",0,2.41329379060548,0.25,0.02,0,"4","AC023157.3"
"ZFP36L11",0,2.40977701026712,0.685,0.295,0,"4","ZFP36L1"
"SORL1",0,2.40224630565664,0.604,0.214,0,"4","SORL1"
"MMP25",0,2.40182408574457,0.265,0.01,0,"4","MMP25"
"PROK2",0,2.39695210644628,0.253,0.025,0,"4","PROK2"
"GLUL1",0,2.36549752440113,0.503,0.164,0,"4","GLUL"
"H3F3A",0,2.36321562426763,0.99,0.728,0,"4","H3F3A"
"SELL",0,2.33475116907993,0.615,0.241,0,"4","SELL"
"BCL2A1",0,2.33353765100128,0.375,0.096,0,"4","BCL2A1"
"GNG10",0,2.3335108662958,0.435,0.127,0,"4","GNG10"
"ACTN1",0,2.33005160448795,0.365,0.07,0,"4","ACTN1"
"NCF21",0,2.32819041116013,0.535,0.167,0,"4","NCF2"
"IFITM3",0,2.32430360419162,0.462,0.172,0,"4","IFITM3"
"ITM2B",0,2.30091750074104,0.939,0.601,0,"4","ITM2B"
"FRAT2",0,2.29715008499236,0.326,0.056,0,"4","FRAT2"
"CEBPB1",0,2.28127460675458,0.693,0.296,0,"4","CEBPB"
"SDCBP1",0,2.28074776132926,0.7,0.293,0,"4","SDCBP"
"LST11",0,2.25561015158908,0.784,0.282,0,"4","LST1"
"LYN1",0,2.23703253327777,0.557,0.204,0,"4","LYN"
"SPI11",0,2.20956824866641,0.546,0.188,0,"4","SPI1"
"TUBA1A",0,2.19722918710758,0.475,0.185,0,"4","TUBA1A"
"SAT11",0,2.18648081140744,0.895,0.481,0,"4","SAT1"
"NABP1",0,2.16512913474119,0.308,0.064,0,"4","NABP1"
"EVI2B1",0,2.15873568128948,0.664,0.298,0,"4","EVI2B"
"RNF24",0,2.15608704378641,0.285,0.047,0,"4","RNF24"
"DUSP11",0,2.15055303537793,0.924,0.48,0,"4","DUSP1"
"YPEL3",0,2.14428535188939,0.604,0.255,0,"4","YPEL3"
"PLXNC1",0,2.14326470316945,0.313,0.071,0,"4","PLXNC1"
"LILRB31",0,2.13538525203581,0.369,0.103,0,"4","LILRB3"
"CSF2RB",0,2.13286109083723,0.304,0.062,0,"4","CSF2RB"
"FYB1",0,2.1304559351046,0.683,0.351,0,"4","FYB1"
"RIPOR2",0,2.1270978033552,0.699,0.341,0,"4","RIPOR2"
"BCL61",0,2.12511303231557,0.31,0.078,0,"4","BCL6"
"RESF1",0,2.12041786906055,0.378,0.12,0,"4","RESF1"
"CPPED11",0,2.08210408254495,0.348,0.104,0,"4","CPPED1"
"S100A111",0,2.08181288526145,0.846,0.433,0,"4","S100A11"
"HSPA1A",0,2.07753531032549,0.35,0.097,0,"4","HSPA1A"
"SLC2A31",0,2.06834950446173,0.426,0.168,0,"4","SLC2A3"
"SERPINA11",0,2.06705960185941,0.677,0.246,0,"4","SERPINA1"
"TREM1",0,2.04995542410912,0.277,0.063,0,"4","TREM1"
"MEGF91",0,2.04745082063623,0.371,0.118,0,"4","MEGF9"
"STX3",0,2.0424113346219,0.256,0.038,0,"4","STX3"
"SLC6A61",0,2.02302494423465,0.339,0.097,0,"4","SLC6A6"
"MSRB1",0,2.01764373515151,0.255,0.05,0,"4","MSRB1"
"PDLIM7",0,2.01747309059883,0.251,0.044,0,"4","PDLIM7"
"MSL1",0,2.00564486940802,0.332,0.095,0,"4","MSL1"
"MYO1F",0,2.00335815159368,0.607,0.288,0,"4","MYO1F"
"CREB5",0,1.99828237886964,0.275,0.068,0,"4","CREB5"
"VASP",0,1.99430813752954,0.474,0.2,0,"4","VASP"
"TALDO11",0,1.97558887227395,0.485,0.202,0,"4","TALDO1"
"MCL11",0,1.97541206232248,0.709,0.332,0,"4","MCL1"
"TAGLN2",0,1.94964920991952,0.647,0.362,0,"4","TAGLN2"
"SMAP2",0,1.94678494466708,0.55,0.263,0,"4","SMAP2"
"FTH11",0,1.93763887727734,0.996,0.879,0,"4","FTH1"
"ICAM3",0,1.93393302325425,0.518,0.252,0,"4","ICAM3"
"H3F3B",0,1.87276767835922,0.922,0.708,0,"4","H3F3B"
"VMP11",0,1.72024609801858,0.512,0.238,0,"4","VMP1"
"CAP1",0,1.71556115155584,0.597,0.349,0,"4","CAP1"
"FOS1",0,1.65618160287563,0.765,0.385,0,"4","FOS"
"HLA-C1",0,1.63467515445632,0.968,0.819,0,"4","HLA-C"
"LCP11",0,1.60496390210525,0.658,0.402,0,"4","LCP1"
"PNRC1",0,1.59793755717122,0.634,0.419,0,"4","PNRC1"
"HLA-E1",0,1.33128131361058,0.889,0.74,0,"4","HLA-E"
"TYROBP1",0,1.27291389288989,0.743,0.422,0,"4","TYROBP"
"FTL1",0,1.20410701616872,0.994,0.883,0,"4","FTL"
"HLA-B1",0,1.02307904638019,0.992,0.949,0,"4","HLA-B"
"HLA-A2",0,0.990990872891256,0.924,0.807,0,"4","HLA-A"
"B2M2",0,0.565522425995011,1,0.998,0,"4","B2M"
"PTPRC",1.61499428875747e-307,1.26808878662697,0.754,0.617,3.71690935557531e-303,"4","PTPRC"
"PHC2",2.33693371728264e-303,1.93489959968567,0.255,0.061,5.37845295032599e-299,"4","PHC2"
"TNFAIP21",2.72630500623482e-302,2.01997362144062,0.378,0.138,6.27459097184944e-298,"4","TNFAIP2"
"CTSS1",4.22492858856235e-302,1.01382137628267,0.783,0.431,9.72367314657626e-298,"4","CTSS"
"ALOX5AP1",4.12827392926884e-293,2.04213234999713,0.441,0.193,9.50122244821224e-289,"4","ALOX5AP"
"IGF2R",4.20038817892891e-289,1.93061408279969,0.319,0.101,9.6671933938049e-285,"4","IGF2R"
"PTEN",1.22221073300727e-284,1.95983036419833,0.374,0.143,2.81291800201624e-280,"4","PTEN"
"NCOA41",3.21969189376173e-278,1.8430886637798,0.391,0.156,7.41012089349261e-274,"4","NCOA4"
"MX2",2.20441277322414e-275,1.9706030849233,0.288,0.085,5.07345599757536e-271,"4","MX2"
"GBP2",2.6714304037026e-275,2.00978828743154,0.34,0.119,6.14829707412153e-271,"4","GBP2"
"NADK",1.39356471650705e-265,1.87776982579548,0.278,0.082,3.20728919504097e-261,"4","NADK"
"WIPF1",8.03765431508806e-256,1.76527487643641,0.449,0.223,1.84986614061752e-251,"4","WIPF1"
"PPP1R18",2.28029490683718e-255,1.78134580493947,0.441,0.214,5.24809872808576e-251,"4","PPP1R18"
"OAZ11",7.41559533240009e-254,1.02891969521595,0.763,0.63,1.70669926575188e-249,"4","OAZ1"
"UBE2B",7.05027859883237e-250,1.8283204415042,0.388,0.168,1.62262161952127e-245,"4","UBE2B"
"CD46",3.66008638268417e-249,1.86075311981743,0.341,0.13,8.42368880974762e-245,"4","CD46"
"HCK1",1.02977281414038e-248,1.79309075109346,0.337,0.125,2.37002213174409e-244,"4","HCK"
"ARHGAP9",5.37469092556805e-247,1.80722540434893,0.315,0.111,1.23698511651949e-242,"4","ARHGAP9"
"ZFP361",4.4977564684386e-243,1.27077565841008,0.649,0.445,1.03515865121114e-238,"4","ZFP36"
"CEBPD1",2.12925756831827e-233,1.70133017416663,0.442,0.216,4.90048629348451e-229,"4","CEBPD"
"CNN2",1.05564691982155e-229,1.81674857930788,0.375,0.166,2.42957138596931e-225,"4","CNN2"
"JUNB1",1.00721419184444e-225,0.988503485513044,0.767,0.643,2.31810346252999e-221,"4","JUNB"
"JAML1",5.10204901953273e-220,1.77939362245567,0.334,0.134,1.17423658184546e-215,"4","JAML"
"OGFRL11",2.08686247533036e-214,1.80565004761247,0.316,0.123,4.80291398697283e-210,"4","OGFRL1"
"ITGAX",3.44169440283282e-214,1.78691806539163,0.27,0.091,7.92105966811974e-210,"4","ITGAX"
"IER21",2.42392627683139e-213,1.42331284943416,0.574,0.396,5.57866632612744e-209,"4","IER2"
"RAB11FIP11",3.04431161478928e-213,1.75419378087188,0.365,0.162,7.00648318143752e-209,"4","RAB11FIP1"
"KDM6B",7.14129991877382e-213,1.72329710967472,0.283,0.1,1.64357017630579e-208,"4","KDM6B"
"GMFG",1.35793568785585e-210,1.40461716824912,0.555,0.389,3.12528898560024e-206,"4","GMFG"
"VSIR1",1.86891960083251e-210,1.54680127891441,0.466,0.264,4.30131846131602e-206,"4","VSIR"
"IRF1",1.01236960015275e-206,1.80914906910801,0.516,0.326,2.32996863475156e-202,"4","IRF1"
"IQGAP11",1.73390816168045e-203,1.46145534936829,0.501,0.315,3.99058963410756e-199,"4","IQGAP1"
"LRP10",2.66741012871772e-201,1.70247347485637,0.27,0.094,6.13904441124383e-197,"4","LRP10"
"JMJD1C",2.07312999271922e-200,1.75256008613888,0.337,0.145,4.77130867824329e-196,"4","JMJD1C"
"TNFRSF1A",4.59488209281119e-200,1.73205030555173,0.278,0.101,1.05751211366049e-195,"4","TNFRSF1A"
"CFLAR",4.52742968811963e-198,1.6195550944887,0.427,0.233,1.04198794272073e-193,"4","CFLAR"
"ATG16L2",1.50869321920082e-197,1.73055233257219,0.278,0.102,3.47225744399069e-193,"4","ATG16L2"
"RTN31",3.41802748118443e-196,1.72897662336607,0.323,0.136,7.86659024794597e-192,"4","RTN3"
"ACTB1",5.1918992016822e-194,0.488805454530395,0.987,0.946,1.19491560126716e-189,"4","ACTB"
"FKBP8",2.4870482571174e-193,1.62620275163578,0.385,0.193,5.7239415637557e-189,"4","FKBP8"
"MYADM1",3.20798506874076e-191,1.67658517461586,0.372,0.178,7.38317763570687e-187,"4","MYADM"
"MIDN",2.30882600378983e-189,1.64786709598879,0.379,0.188,5.31376304772229e-185,"4","MIDN"
"ADGRE5",3.79851586040067e-189,1.57256782692102,0.439,0.25,8.74228425271214e-185,"4","ADGRE5"
"COTL11",2.51865787450429e-188,0.998642500842229,0.633,0.413,5.79669109817163e-184,"4","COTL1"
"CYTH4",7.92691913324646e-185,1.67418838454655,0.306,0.128,1.82438043851667e-180,"4","CYTH4"
"PREX1",7.87928788154958e-181,1.61613732990894,0.302,0.125,1.81341810593864e-176,"4","PREX1"
"CKLF",1.49400283239594e-180,1.63063928031209,0.389,0.205,3.43844751875925e-176,"4","CKLF"
"ADAM8",2.57682028389471e-180,1.659922615443,0.266,0.099,5.93055188338367e-176,"4","ADAM8"
"GABARAP1",4.57428686160582e-180,0.953513192666009,0.669,0.509,1.05277212119858e-175,"4","GABARAP"
"BOD1L1",3.4573296330569e-176,1.69070572058171,0.279,0.111,7.95704415048045e-172,"4","BOD1L1"
"RASSF21",6.04488105244811e-175,1.67125349545421,0.286,0.116,1.39122937422093e-170,"4","RASSF2"
"SNX101",3.37270685509151e-169,1.65802186972678,0.272,0.108,7.76228482699311e-165,"4","SNX10"
"TYMP1",1.08462752861126e-167,1.13224192508714,0.518,0.306,2.49627025709881e-163,"4","TYMP"
"UBE2D11",1.81862669779009e-167,1.62584761257399,0.294,0.126,4.1855693449639e-163,"4","UBE2D1"
"RNASET2",4.80618138266708e-167,1.65015947662547,0.376,0.201,1.10614264522083e-162,"4","RNASET2"
"TAGAP",3.74933524222618e-164,1.6724075362579,0.254,0.097,8.62909505998355e-160,"4","TAGAP"
"GPSM3",5.19157611812265e-158,1.4379489864358,0.476,0.329,1.19484124358593e-153,"4","GPSM3"
"TXNIP",9.32837099832063e-158,0.910542214734539,0.79,0.747,2.14692458526349e-153,"4","TXNIP"
"IL17RA1",1.00173179629638e-157,1.60019905520599,0.284,0.121,2.30548572917612e-153,"4","IL17RA"
"SEMA4D",3.9427081359634e-156,1.60465231863602,0.29,0.128,9.07414277491977e-152,"4","SEMA4D"
"LAPTM5",5.50547957228004e-156,1.04848494818159,0.604,0.483,1.26708612356025e-151,"4","LAPTM5"
"RHOG",5.55925832206641e-154,1.46129025212289,0.402,0.236,1.27946330282359e-149,"4","RHOG"
"LAMP21",7.4686856039886e-154,1.62886396701716,0.286,0.126,1.71891799175798e-149,"4","LAMP2"
"IDS",2.33173733546329e-152,1.57707881582592,0.362,0.196,5.36649347756875e-148,"4","IDS"
"LYST1",1.03834178367859e-150,1.60616217923255,0.329,0.163,2.38974361513627e-146,"4","LYST"
"CMTM61",1.96436014376272e-150,1.51171995406313,0.396,0.232,4.52097487086991e-146,"4","CMTM6"
"RAC11",3.45001095505221e-150,1.35726907690494,0.465,0.312,7.94020021305266e-146,"4","RAC1"
"PTPN6",1.35105126592733e-148,1.51636082586586,0.398,0.236,3.10944448853176e-144,"4","PTPN6"
"USP151",3.55637297248991e-145,1.49746058517857,0.35,0.187,8.18499239618554e-141,"4","USP15"
"DAZAP21",4.34313123460221e-142,1.23820622465125,0.529,0.408,9.99571653643699e-138,"4","DAZAP2"
"LBR",6.99315136625183e-139,1.60102639597714,0.279,0.128,1.60947378694286e-134,"4","LBR"
"ZYX1",1.38196731568797e-128,1.57814673097027,0.351,0.202,3.18059777705586e-124,"4","ZYX"
"GNB2",1.38618380826389e-128,1.48832450320667,0.34,0.191,3.19030203471934e-124,"4","GNB2"
"ATP6V0B1",1.32515014051654e-126,1.4027187566221,0.415,0.273,3.04983304839882e-122,"4","ATP6V0B"
"UBE2R21",1.56739892258438e-126,1.53432456345987,0.282,0.136,3.60736862032795e-122,"4","UBE2R2"
"MYL6",1.43114298214307e-125,0.879150337547265,0.666,0.626,3.29377557340228e-121,"4","MYL6"
"LAMTOR4",6.50535350186207e-123,1.42827797302167,0.412,0.279,1.49720710845356e-118,"4","LAMTOR4"
"RASSF31",1.80561435093218e-122,1.54002948913809,0.296,0.153,4.15562142867042e-118,"4","RASSF3"
"NUMB1",5.77336948662731e-122,1.48353342194278,0.258,0.119,1.32874098734727e-117,"4","NUMB"
"GNAI21",7.21135314659882e-122,1.07646286059984,0.525,0.417,1.65969292668972e-117,"4","GNAI2"
"PLEK",1.20117331525301e-116,1.4499731317055,0.38,0.24,2.76450038505479e-112,"4","PLEK"
"PICALM1",4.61894183334541e-114,1.49327662247939,0.266,0.13,1.06304946294445e-109,"4","PICALM"
"S100A61",9.76887114105771e-114,0.806340284392587,0.752,0.703,2.24830569311443e-109,"4","S100A6"
"LRRFIP11",1.27279314838335e-113,1.1875028718202,0.479,0.365,2.92933343100429e-109,"4","LRRFIP1"
"ARPC51",3.22438357370993e-113,1.31630681680142,0.438,0.317,7.4209187948934e-109,"4","ARPC5"
"EFHD21",2.21524000939917e-110,1.07366289338056,0.495,0.379,5.0983748816322e-106,"4","EFHD2"
"PTPRE1",8.34507171635075e-109,1.3820612394963,0.327,0.188,1.92061825551812e-104,"4","PTPRE"
"STAT3",7.52956578771141e-108,1.43964732441984,0.263,0.131,1.73292956604178e-103,"4","STAT3"
"WAS",3.5676894302423e-107,1.484054551582,0.33,0.197,8.21103722370266e-103,"4","WAS"
"AC020916.11",6.58110531651436e-106,1.34304675644076,0.323,0.18,1.51464138859578e-101,"4","AC020916.1"
"HCLS1",2.98680993920808e-105,1.37173050650892,0.389,0.265,6.87414307508739e-101,"4","HCLS1"
"KLF21",1.59883832692708e-104,1.05333363411975,0.545,0.459,3.67972640942267e-100,"4","KLF2"
"SSH2",2.42442185361699e-103,1.43791833774072,0.271,0.141,5.5798068960995e-99,"4","SSH2"
"PCBP11",4.24513858018764e-101,1.12460931829389,0.5,0.417,9.77018644230185e-97,"4","PCBP1"
"FMNL1",2.5020008142841e-100,1.1899300190665,0.428,0.316,5.75835487407486e-96,"4","FMNL1"
"DDX3X1",3.80596590610163e-100,1.27589935542374,0.407,0.289,8.7594305328929e-96,"4","DDX3X"
"PECAM11",6.45845271622699e-99,1.3955398686237,0.251,0.126,1.48641289263964e-94,"4","PECAM1"
"CELF2",2.47896256493249e-98,1.16067979906867,0.448,0.343,5.70533234319212e-94,"4","CELF2"
"SLC11A11",2.46959422131268e-96,1.31118711514687,0.293,0.162,5.68377110035114e-92,"4","SLC11A1"
"PRR13",6.35402358409566e-96,1.24533778151012,0.385,0.267,1.46237852787962e-91,"4","PRR13"
"CLEC7A1",2.4122618823237e-95,1.25145771987625,0.326,0.193,5.551820722168e-91,"4","CLEC7A"
"OSBPL8",2.59425937305104e-94,1.44558313091911,0.259,0.136,5.97068794707697e-90,"4","OSBPL8"
"BTG2",6.49780806433552e-93,1.33653202738243,0.282,0.158,1.49547052600682e-88,"4","BTG2"
"RICTOR",1.14162434826905e-91,1.34200915568636,0.273,0.149,2.62744843754121e-87,"4","RICTOR"
"FBXL51",1.80906327570494e-90,1.31124558159537,0.29,0.168,4.16355912903492e-86,"4","FBXL5"
"ACTR21",1.25058288138698e-85,1.18155134090967,0.42,0.325,2.87821650151214e-81,"4","ACTR2"
"KLF61",4.40428672626141e-85,1.04938022158432,0.493,0.401,1.01364659004906e-80,"4","KLF6"
"MBP",8.71994180029245e-83,1.25425565709325,0.304,0.187,2.00689460533731e-78,"4","MBP"
"MARCKS1",1.0155309387249e-81,1.64057203250119,0.263,0.147,2.33724445547535e-77,"4","MARCKS"
"PAK21",4.07314106640432e-80,1.31333713178735,0.28,0.168,9.37433416432955e-76,"4","PAK2"
"UBC",4.25727890710043e-80,0.695806791771381,0.665,0.662,9.79812740469163e-76,"4","UBC"
"ADAR",1.38911252591592e-79,1.33370280428306,0.295,0.184,3.19704247839549e-75,"4","ADAR"
"LSP1",3.78263930061359e-78,1.04141603083253,0.472,0.405,8.70574435036217e-74,"4","LSP1"
"LTB1",6.66716416170407e-77,0.878520525186235,0.309,0.178,1.53444783181619e-72,"4","LTB"
"ARRB21",2.23147169521604e-74,1.21047240257319,0.327,0.222,5.13573210653971e-70,"4","ARRB2"
"ACAP21",1.11921364430518e-69,1.33348416412648,0.267,0.164,2.57587020236838e-65,"4","ACAP2"
"JUND1",6.59294035965806e-66,0.738611256210322,0.572,0.538,1.5173652237753e-61,"4","JUND"
"CCNL11",9.23960278118641e-65,1.12238675855931,0.383,0.298,2.12649458009005e-60,"4","CCNL1"
"TKT1",9.43690853208176e-64,1.00309487848495,0.371,0.271,2.17190449865862e-59,"4","TKT"
"MYH9",1.98324171320482e-63,1.18406980704209,0.321,0.229,4.5644308029409e-59,"4","MYH9"
"CDKN2D",3.12873991195993e-62,1.20636649927541,0.285,0.188,7.20079490737579e-58,"4","CDKN2D"
"FCGRT1",1.24551437097474e-60,1.12210408295157,0.261,0.163,2.86655132479836e-56,"4","FCGRT"
"FGL21",3.07498813538358e-58,1.00608039278179,0.352,0.252,7.07708519358532e-54,"4","FGL2"
"MSN1",1.91976834140025e-56,0.946718782236441,0.419,0.361,4.41834683773266e-52,"4","MSN"
"AIF11",5.10446581417289e-56,0.76714810887282,0.364,0.254,1.17479280713189e-51,"4","AIF1"
"TCIRG11",1.93778339426308e-55,1.14918930875063,0.29,0.203,4.45980848189648e-51,"4","TCIRG1"
"ARPC21",3.07429486686734e-55,0.680624322775901,0.561,0.549,7.07548963609517e-51,"4","ARPC2"
"RNF1301",5.76220382820151e-54,1.11567590174245,0.252,0.162,1.32617121106058e-49,"4","RNF130"
"S100A121",2.67056889584323e-53,1.17739904119527,0.286,0.183,6.1463143137832e-49,"4","S100A12"
"UBE2D31",3.75869684034225e-52,0.939352238412321,0.417,0.367,8.65064077804769e-48,"4","UBE2D3"
"DOCK81",6.37121743256693e-50,1.15292755082354,0.26,0.177,1.46633569210528e-45,"4","DOCK8"
"TSC22D3",1.15057432003257e-49,0.865871185337536,0.519,0.501,2.64804679755495e-45,"4","TSC22D3"
"RNASEK1",3.85905234164995e-48,0.768651042810787,0.495,0.475,8.88160896430737e-44,"4","RNASEK"
"BRI31",4.15079324751147e-48,0.886134518129607,0.353,0.273,9.55305065914764e-44,"4","BRI3"
"GRB21",6.66737837805387e-46,1.09018838386329,0.274,0.197,1.5344971337091e-41,"4","GRB2"
"ANXA111",1.56193019769235e-44,1.16408674407126,0.26,0.183,3.59478234998895e-40,"4","ANXA11"
"CYBA2",1.20475419808772e-41,0.534388579552144,0.694,0.704,2.77274178689889e-37,"4","CYBA"
"STK41",2.98667078848368e-41,0.901925762468143,0.373,0.321,6.87382281969519e-37,"4","STK4"
"FAM49B1",1.38857469686217e-40,1.00234511864515,0.332,0.274,3.19580466482829e-36,"4","FAM49B"
"CD551",2.49399547625289e-40,1.07532500614272,0.253,0.18,5.73993058859603e-36,"4","CD55"
"NOP10",1.43054632053248e-39,1.07510214862419,0.264,0.194,3.29240235670551e-35,"4","NOP10"
"CAPZA11",2.55350582612201e-39,1.05570238679484,0.312,0.253,5.87689365881981e-35,"4","CAPZA1"
"RAC21",6.67532591793689e-39,0.891105538256852,0.381,0.34,1.53632626001317e-34,"4","RAC2"
"ARHGDIB",1.12144703891924e-38,0.686667027376207,0.5,0.502,2.58101036007263e-34,"4","ARHGDIB"
"CNPY31",1.36509363909686e-36,1.11792630920497,0.26,0.195,3.14176301038143e-32,"4","CNPY3"
"CORO1A",5.37448656351099e-32,0.652500223160237,0.525,0.553,1.23693808259205e-27,"4","CORO1A"
"DDX171",6.05752799463792e-32,0.810599808763639,0.38,0.353,1.39414006796592e-27,"4","DDX17"
"HNRNPC",7.24439297014322e-31,0.924612531483457,0.34,0.305,1.66729704207846e-26,"4","HNRNPC"
"IL2RG2",6.26932197391816e-29,0.912271326885069,0.296,0.245,1.44288445229726e-24,"4","IL2RG"
"JAK11",9.98979259674845e-26,0.910306521194053,0.287,0.242,2.29915076614166e-21,"4","JAK1"
"TAPBP",1.85486522745811e-22,0.848507355460541,0.325,0.301,4.26897232099484e-18,"4","TAPBP"
"TMBIM61",2.03500310441005e-22,0.800617756081761,0.383,0.383,4.68355964479973e-18,"4","TMBIM6"
"ACTR3",1.43678945411056e-21,0.877898854429818,0.306,0.279,3.30677092863545e-17,"4","ACTR3"
"TNFRSF1B1",3.61417560266287e-19,0.849360763046189,0.272,0.237,8.3180251495286e-15,"4","TNFRSF1B"
"PRKCB1",3.19171822209865e-16,0.791717269084449,0.302,0.284,7.34573948816004e-12,"4","PRKCB"
"PSMB91",4.39815718960827e-15,0.779221688805211,0.286,0.267,1.01223587718834e-10,"4","PSMB9"
"RHOA1",1.95415562675628e-14,0.575464372949817,0.411,0.434,4.49748917497959e-10,"4","RHOA"
"STK17B1",4.0541763240754e-11,0.764219134887477,0.306,0.308,9.33068680985953e-07,"4","STK17B"
"ARPC3",1.87621819349278e-09,0.431957152293344,0.453,0.513,4.31811617232363e-05,"4","ARPC3"
"CD53",2.68283643958379e-09,0.675741607631317,0.326,0.344,6.17454806570208e-05,"4","CD53"
"FGR1",1.59900203367284e-08,0.749689166111273,0.256,0.25,0.000368010318049803,"4","FGR"
"PGK11",4.12547390874937e-07,0.289380605438723,0.203,0.292,0.00949477820098668,"4","PGK1"
"ATP6V0C1",5.07321950657335e-07,0.556397010657143,0.337,0.36,0.0116760146943786,"4","ATP6V0C"
"LINC01578",6.83818804409193e-06,0.328906706917402,0.187,0.263,0.157380897834776,"4","LINC01578"
"IFITM12",3.448223215097e-05,0.410738299328522,0.295,0.289,0.793608572954574,"4","IFITM1"
"RNF2132",8.94149798991296e-05,0.671890372523222,0.271,0.287,1,"4","RNF213"
"TMBIM41",0.000144494436777319,0.31205697433246,0.189,0.257,1,"4","TMBIM4"
"GNAS",0.000168589879625897,0.26409920823113,0.25,0.344,1,"4","GNAS"
"ARF1",0.000266095542224354,0.308998687695369,0.188,0.254,1,"4","ARF1"
"CAPZB",0.000271891502463682,0.330354648630057,0.189,0.256,1,"4","CAPZB"
"ARPC4",0.000684891032198263,0.679957910733186,0.245,0.26,1,"4","ARPC4"
"TGFB11",0.000805351954519894,0.520430767561603,0.297,0.326,1,"4","TGFB1"
